	chem_id	external_id	relationship_type	priority	database
14	382	KEGG:C00506	external_id	4	KEGG
15	382	CAS:498-40-8	external_id	4	CAS
16	382	Beilstein:1725492	external_id	4	BEILSTEIN
17	382	PDBeChem:OCS_LFOH	external_id	4	PDBECHEM
18	382	HMDB:HMDB0002757	external_id	4	HMDB
19	382	MetaCyc:L-CYSTEATE	external_id	4	METACYC
20	382	DrugBank:DB03661	external_id	4	DRUGBANK
21	382	Reaxys:1725495	external_id	4	REAXYS
22	382	PubMed:21719707	external_id	4	PUBMED
23	382	PubMed:11750815	external_id	4	PUBMED
24	382	PubMed:8981569	external_id	4	PUBMED
25	382	PDBeChem:OCS	external_id	4	PDBECHEM
26	382	CHEBI:17285	true_node	0	CHEBI
0	391	CHEBI:35238	is_a	7	CHEBI
1	391	CHEBI:16349	is_tautomer_of	5	CHEBI
2	391	CHEBI:77746	has_role	10	CHEBI
3	391	CHEBI:76971	has_role	10	CHEBI
4	391	CHEBI:76924	has_role	10	CHEBI
5	391	CHEBI:83056	has_role	10	CHEBI
6	391	Wikipedia:Citrulline	external_id	4	WIKIPEDIA
7	391	MetaCyc:L-CITRULLINE	external_id	4	METACYC
8	391	CHEBI:57743	true_node	0	CHEBI
0	392	CHEBI:21861	alt_id	3	CHEBI
1	392	CHEBI:7406	alt_id	3	CHEBI
2	392	CHEBI:12660	alt_id	3	CHEBI
3	392	CHEBI:45721	alt_id	3	CHEBI
4	392	CHEBI:83229	is_a	7	CHEBI
5	392	CHEBI:25095	is_a	7	CHEBI
6	392	CHEBI:57951	is_conjugate_acid_of	12	CHEBI
7	392	CHEBI:77746	has_role	10	CHEBI
8	392	CHEBI:75772	has_role	10	CHEBI
9	392	CHEBI:75771	has_role	10	CHEBI
10	392	KEGG:C00449	external_id	4	KEGG
11	392	CAS:997-68-2	external_id	4	CAS
12	392	PDBeChem:SHR	external_id	4	PDBECHEM
13	392	MetaCyc:SACCHAROPINE	external_id	4	METACYC
14	392	HMDB:HMDB0000279	external_id	4	HMDB
15	392	Wikipedia:Saccharopine	external_id	4	WIKIPEDIA
16	392	Reaxys:3063139	external_id	4	REAXYS
17	392	PubMed:22449979	external_id	4	PUBMED
18	392	PubMed:22862918	external_id	4	PUBMED
19	392	KNApSAcK:C00007227	external_id	4	KNAPSACK
20	392	CHEBI:16927	true_node	0	CHEBI
0	393	CHEBI:22460	alt_id	3	CHEBI
1	393	CHEBI:14497	alt_id	3	CHEBI
2	393	CHEBI:10380	alt_id	3	CHEBI
3	393	CHEBI:10296	alt_id	3	CHEBI
4	393	CHEBI:27755	alt_id	3	CHEBI
5	393	CHEBI:613009	alt_id	3	CHEBI
6	393	CHEBI:22760	alt_id	3	CHEBI
7	393	CHEBI:25005	alt_id	3	CHEBI
8	393	CHEBI:24405	is_a	7	CHEBI
9	393	CHEBI:77746	has_role	10	CHEBI
10	393	Gmelin:882872	external_id	4	GMELIN
11	393	CAS:63-42-3	external_id	4	CAS
12	393	Beilstein:1292745	external_id	4	BEILSTEIN
13	393	PubMed:2432147	external_id	4	PUBMED
14	393	PubMed:19913595	external_id	4	PUBMED
15	393	PubMed:19053747	external_id	4	PUBMED
16	393	PubMed:7574700	external_id	4	PUBMED
17	393	KEGG:G10504	external_id	4	KEGG
18	393	KEGG:C00243	external_id	4	KEGG
19	393	PubMed:1292745	external_id	4	PUBMED
20	393	PubMed:21403918	external_id	4	PUBMED
21	393	PubMed:19846069	external_id	4	PUBMED
22	393	PubMed:17329833	external_id	4	PUBMED
23	393	PubMed:20699559	external_id	4	PUBMED
24	393	PubMed:20094999	external_id	4	PUBMED
25	393	PubMed:20873837	external_id	4	PUBMED
26	393	PubMed:20961532	external_id	4	PUBMED
27	393	PubMed:18300214	external_id	4	PUBMED
28	393	PubMed:20503067	external_id	4	PUBMED
29	393	Reaxys:1292745	external_id	4	REAXYS
30	393	PubMed:6194884	external_id	4	PUBMED
31	393	PubMed:2456994	external_id	4	PUBMED
32	393	KNApSAcK:C00001136	external_id	4	KNAPSACK
33	393	KEGG:D00046	external_id	4	KEGG
34	393	PubMed:28807538	external_id	4	PUBMED
35	393	PubMed:28690131	external_id	4	PUBMED
36	393	GlyTouCan:G74621DY	external_id	4	GLYTOUCAN
37	393	GlyGen:G74621DY	external_id	4	GLYGEN
38	393	CHEBI:17716	true_node	0	CHEBI
0	395	CHEBI:25011	alt_id	3	CHEBI
1	395	CHEBI:6374	alt_id	3	CHEBI
2	395	CHEBI:14500	alt_id	3	CHEBI
3	395	CHEBI:43584	alt_id	3	CHEBI
4	395	CHEBI:35348	is_a	7	CHEBI
5	395	CHEBI:26893	is_a	7	CHEBI
6	395	CHEBI:138029	is_a	7	CHEBI
7	395	CHEBI:20265	has_parent_hydride	9	CHEBI
8	395	CHEBI:76969	has_role	10	CHEBI
9	395	CHEBI:76924	has_role	10	CHEBI
10	395	CHEBI:77746	has_role	10	CHEBI
11	395	CHEBI:75772	has_role	10	CHEBI
12	395	CHEBI:75771	has_role	10	CHEBI
13	395	CAS:79-63-0	external_id	4	CAS
14	395	KEGG:C01724	external_id	4	KEGG
15	395	LIPIDMAPS:LMST01010017	external_id	4	LIPIDMAPS
16	395	PDBeChem:LAN	external_id	4	PDBECHEM
17	395	Beilstein:2226449	external_id	4	BEILSTEIN
18	395	MetaCyc:LANOSTEROL	external_id	4	METACYC
19	395	DrugBank:DB03696	external_id	4	DRUGBANK
20	395	Reaxys:2226449	external_id	4	REAXYS
21	395	Wikipedia:Lanosterol	external_id	4	WIKIPEDIA
22	395	HMDB:HMDB0001251	external_id	4	HMDB
23	395	PubMed:14660793	external_id	4	PUBMED
24	395	PubMed:22988818	external_id	4	PUBMED
25	395	PubMed:24525128	external_id	4	PUBMED
26	395	KNApSAcK:C00003657	external_id	4	KNAPSACK
27	395	PubMed:26069216	external_id	4	PUBMED
28	395	PubMed:26200341	external_id	4	PUBMED
29	395	PubMed:22824432	external_id	4	PUBMED
30	395	PubMed:22933236	external_id	4	PUBMED
31	395	PubMed:16445886	external_id	4	PUBMED
32	395	PubMed:21818119	external_id	4	PUBMED
33	395	PubMed:21838962	external_id	4	PUBMED
34	395	CHEBI:16521	true_node	0	CHEBI
0	396	CHEBI:77332	is_a	7	CHEBI
1	396	CHEBI:90546	is_a	7	CHEBI
2	396	CHEBI:15521	is_conjugate_base_of	11	CHEBI
3	396	CHEBI:77746	has_role	10	CHEBI
4	396	CHEBI:75772	has_role	10	CHEBI
5	396	MetaCyc:LAUROYLCOA-CPD	external_id	4	METACYC
6	396	CHEBI:57375	true_node	0	CHEBI
0	397	CHEBI:35238	is_a	7	CHEBI
1	397	CHEBI:15603	is_tautomer_of	5	CHEBI
2	397	Gmelin:363609	external_id	4	GMELIN
3	397	CHEBI:57427	true_node	0	CHEBI
0	399	CHEBI:36059	is_a	7	CHEBI
1	399	CHEBI:62942	is_a	7	CHEBI
2	399	CHEBI:15647	is_conjugate_base_of	11	CHEBI
3	399	CHEBI:77746	has_role	10	CHEBI
4	399	CHEBI:75772	has_role	10	CHEBI
5	399	MetaCyc:6Z8E10E14Z-5S12R-512-DIHYDROXYI	external_id	4	METACYC
6	399	CHEBI:57461	true_node	0	CHEBI
0	400	CHEBI:60334	is_a	7	CHEBI
1	400	CHEBI:62942	is_a	7	CHEBI
2	400	CHEBI:16978	is_conjugate_base_of	11	CHEBI
3	400	CHEBI:77746	has_role	10	CHEBI
4	400	MetaCyc:LEUKOTRIENE-C4	external_id	4	METACYC
5	400	CHEBI:57973	true_node	0	CHEBI
0	401	CHEBI:62942	is_a	7	CHEBI
1	401	CHEBI:60334	is_a	7	CHEBI
2	401	CHEBI:28666	is_conjugate_base_of	11	CHEBI
3	401	CHEBI:63166	true_node	0	CHEBI
0	402	CHEBI:35693	is_a	7	CHEBI
1	402	CHEBI:62942	is_a	7	CHEBI
2	402	CHEBI:15650	is_conjugate_base_of	11	CHEBI
3	402	CHEBI:77746	has_role	10	CHEBI
4	402	CHEBI:57462	true_node	0	CHEBI
0	405	CHEBI:25066	alt_id	3	CHEBI
1	405	CHEBI:20237	alt_id	3	CHEBI
2	405	CHEBI:11905	alt_id	3	CHEBI
3	405	CHEBI:36235	is_a	7	CHEBI
4	405	CHEBI:131878	is_a	7	CHEBI
5	405	CHEBI:77746	has_role	10	CHEBI
6	405	CHEBI:75771	has_role	10	CHEBI
7	405	CHEBI:16325	is_conjugate_base_of	11	CHEBI
8	405	Reaxys:8241304	external_id	4	REAXYS
9	405	CHEBI:29744	true_node	0	CHEBI
0	407	CHEBI:32564	is_a	7	CHEBI
1	407	CHEBI:62031	is_a	7	CHEBI
2	407	CHEBI:32557	is_enantiomer_of	6	CHEBI
3	407	CHEBI:18019	is_conjugate_acid_of	12	CHEBI
4	407	CHEBI:32552	is_conjugate_base_of	11	CHEBI
5	407	CHEBI:76971	has_role	10	CHEBI
6	407	CHEBI:75772	has_role	10	CHEBI
7	407	CHEBI:76924	has_role	10	CHEBI
8	407	CHEBI:133538	is_conjugate_acid_of	12	CHEBI
9	407	CHEBI:194466	is_conjugate_acid_of	12	CHEBI
10	407	Gmelin:1149956	external_id	4	GMELIN
11	407	MetaCyc:LYS	external_id	4	METACYC
12	407	CHEBI:32551	true_node	0	CHEBI
0	409	CHEBI:13140	alt_id	3	CHEBI
1	409	CHEBI:18784	alt_id	3	CHEBI
2	409	CHEBI:11066	alt_id	3	CHEBI
3	409	CHEBI:15595	is_a	7	CHEBI
4	409	CHEBI:15588	is_enantiomer_of	6	CHEBI
5	409	CHEBI:30797	is_conjugate_base_of	11	CHEBI
6	409	CHEBI:77746	has_role	10	CHEBI
7	409	CHEBI:75772	has_role	10	CHEBI
8	409	KEGG:C00149	external_id	4	KEGG
9	409	Beilstein:4133558	external_id	4	BEILSTEIN
10	409	MetaCyc:MAL	external_id	4	METACYC
11	409	Reaxys:4133558	external_id	4	REAXYS
12	409	CHEBI:15589	true_node	0	CHEBI
0	41	CHEBI:35238	is_a	7	CHEBI
1	41	CHEBI:15727	is_tautomer_of	5	CHEBI
2	41	CHEBI:66874	is_conjugate_acid_of	12	CHEBI
3	41	Gmelin:397437	external_id	4	GMELIN
4	41	MetaCyc:CARNOSINE	external_id	4	METACYC
5	41	CHEBI:57485	true_node	0	CHEBI
0	411	CHEBI:58946	is_a	7	CHEBI
1	411	CHEBI:15531	is_conjugate_base_of	11	CHEBI
2	411	CHEBI:77746	has_role	10	CHEBI
3	411	CHEBI:75772	has_role	10	CHEBI
4	411	CHEBI:57384	true_node	0	CHEBI
0	413	CHEBI:25180	alt_id	3	CHEBI
1	413	CHEBI:14577	alt_id	3	CHEBI
2	413	CHEBI:6730	alt_id	3	CHEBI
3	413	CHEBI:22160	is_a	7	CHEBI
4	413	CHEBI:27162	is_a	7	CHEBI
5	413	CHEBI:16765	has_functional_parent	8	CHEBI
6	413	CHEBI:24621	has_role	10	CHEBI
7	413	CHEBI:35623	has_role	10	CHEBI
8	413	CHEBI:50847	has_role	10	CHEBI
9	413	CHEBI:48578	has_role	10	CHEBI
10	413	CHEBI:35488	has_role	10	CHEBI
11	413	CHEBI:77746	has_role	10	CHEBI
12	413	CHEBI:75771	has_role	10	CHEBI
13	413	CHEBI:176497	has_role	10	CHEBI
14	413	KEGG:C01598	external_id	4	KEGG
15	413	CAS:73-31-4	external_id	4	CAS
16	413	Beilstein:205542	external_id	4	BEILSTEIN
17	413	DrugBank:DB01065	external_id	4	DRUGBANK
18	413	Wikipedia:Melatonin	external_id	4	WIKIPEDIA
19	413	Reaxys:205542	external_id	4	REAXYS
20	413	MetaCyc:N-ACETYL-5-METHOXY-TRYPTAMINE	external_id	4	METACYC
21	413	HMDB:HMDB0001389	external_id	4	HMDB
22	413	PubMed:18212404	external_id	4	PUBMED
23	413	PubMed:18485664	external_id	4	PUBMED
24	413	PubMed:16678784	external_id	4	PUBMED
25	413	PDBeChem:ML1	external_id	4	PDBECHEM
26	413	KEGG:D08170	external_id	4	KEGG
27	413	LINCS:LSM-4779	external_id	4	LINCS
28	413	DrugCentral:1672	external_id	4	DRUGCENTRAL
29	413	PubMed:8290600	external_id	4	PUBMED
30	413	CHEBI:16796	true_node	0	CHEBI
0	414	CHEBI:11847	alt_id	3	CHEBI
1	414	CHEBI:6767	alt_id	3	CHEBI
2	414	CHEBI:14583	alt_id	3	CHEBI
3	414	CHEBI:20103	alt_id	3	CHEBI
4	414	CHEBI:20104	alt_id	3	CHEBI
5	414	CHEBI:35910	is_a	7	CHEBI
6	414	CHEBI:29256	is_a	7	CHEBI
7	414	CHEBI:57678	is_conjugate_acid_of	12	CHEBI
8	414	CHEBI:77746	has_role	10	CHEBI
9	414	CHEBI:76971	has_role	10	CHEBI
10	414	CHEBI:75771	has_role	10	CHEBI
11	414	CHEBI:90749	has_role	10	CHEBI
12	414	CHEBI:32816	has_functional_parent	8	CHEBI
13	414	CAS:2464-23-5	external_id	4	CAS
14	414	KEGG:C00957	external_id	4	KEGG
15	414	Beilstein:1747058	external_id	4	BEILSTEIN
16	414	KNApSAcK:C00007464	external_id	4	KNAPSACK
17	414	Reaxys:1747058	external_id	4	REAXYS
18	414	PubMed:7054184	external_id	4	PUBMED
19	414	HMDB:HMDB0001368	external_id	4	HMDB
20	414	Wikipedia:3-Mercaptopyruvic_acid	external_id	4	WIKIPEDIA
21	414	ECMDB:ECMDB01368	external_id	4	ECMDB
22	414	MetaCyc:3-MERCAPTO-PYRUVATE	external_id	4	METACYC
23	414	CHEBI:16208	true_node	0	CHEBI
0	415	CHEBI:64558	is_a	7	CHEBI
1	415	CHEBI:16643	is_tautomer_of	5	CHEBI
2	415	Gmelin:560248	external_id	4	GMELIN
3	415	MetaCyc:MET	external_id	4	METACYC
4	415	CHEBI:57844	true_node	0	CHEBI
0	420	CHEBI:58001	is_a	7	CHEBI
1	420	CHEBI:16000	is_conjugate_acid_of	12	CHEBI
2	420	CHEBI:77746	has_role	10	CHEBI
3	420	CHEBI:75772	has_role	10	CHEBI
4	420	CHEBI:57603	true_node	0	CHEBI
0	421	CHEBI:76301	is_a	7	CHEBI
1	421	CHEBI:17401	is_conjugate_base_of	11	CHEBI
2	421	CHEBI:77746	has_role	10	CHEBI
3	421	CHEBI:75772	has_role	10	CHEBI
4	421	CHEBI:23357	has_role	10	CHEBI
5	421	Beilstein:3886124	external_id	4	BEILSTEIN
6	421	CHEBI:58130	true_node	0	CHEBI
0	423	CHEBI:16180	is_a	7	CHEBI
1	423	CHEBI:29348	is_a	7	CHEBI
2	423	CHEBI:15843	has_functional_parent	8	CHEBI
3	423	CHEBI:59002	is_conjugate_acid_of	12	CHEBI
4	423	LIPIDMAPS:LMFA08020003	external_id	4	LIPIDMAPS
5	423	Beilstein:7652004	external_id	4	BEILSTEIN
6	423	CHEBI:58961	true_node	0	CHEBI
0	424	CHEBI:231736	alt_id	3	CHEBI
1	424	CHEBI:57560	is_a	7	CHEBI
2	424	CHEBI:78123	is_a	7	CHEBI
3	424	CHEBI:83955	is_a	7	CHEBI
4	424	CHEBI:76619	is_a	7	CHEBI
5	424	CHEBI:15756	is_conjugate_base_of	11	CHEBI
6	424	CHEBI:77746	has_role	10	CHEBI
7	424	CHEBI:75772	has_role	10	CHEBI
8	424	CAS:143-20-4	external_id	4	CAS
9	424	Gmelin:344266	external_id	4	GMELIN
10	424	Beilstein:3589907	external_id	4	BEILSTEIN
11	424	Reaxys:3589907	external_id	4	REAXYS
12	424	HMDB:HMDB0000220	external_id	4	HMDB
13	424	MetaCyc:PALMITATE	external_id	4	METACYC
14	424	CHEBI:7896	true_node	0	CHEBI
0	428	CHEBI:59737	is_a	7	CHEBI
1	428	CHEBI:16908	is_conjugate_base_of	11	CHEBI
2	428	CHEBI:77746	has_role	10	CHEBI
3	428	CHEBI:75772	has_role	10	CHEBI
4	428	CHEBI:17499	has_role	10	CHEBI
5	428	CHEBI:23357	has_role	10	CHEBI
6	428	Beilstein:3869564	external_id	4	BEILSTEIN
7	428	CHEBI:57945	true_node	0	CHEBI
0	429	CHEBI:58945	is_a	7	CHEBI
1	429	CHEBI:18009	is_conjugate_base_of	11	CHEBI
2	429	CHEBI:77746	has_role	10	CHEBI
3	429	CHEBI:75772	has_role	10	CHEBI
4	429	CHEBI:13193	has_role	10	CHEBI
5	429	CHEBI:23357	has_role	10	CHEBI
6	429	Reaxys:4122171	external_id	4	REAXYS
7	429	CHEBI:58349	true_node	0	CHEBI
0	430	CHEBI:59724	is_a	7	CHEBI
1	430	CHEBI:16474	is_conjugate_base_of	11	CHEBI
2	430	CHEBI:77746	has_role	10	CHEBI
3	430	CHEBI:75772	has_role	10	CHEBI
4	430	CHEBI:17499	has_role	10	CHEBI
5	430	CHEBI:23357	has_role	10	CHEBI
6	430	Beilstein:10411862	external_id	4	BEILSTEIN
7	430	CHEBI:57783	true_node	0	CHEBI
0	432	CHEBI:44258	alt_id	3	CHEBI
1	432	CHEBI:7556	alt_id	3	CHEBI
2	432	CHEBI:14645	alt_id	3	CHEBI
3	432	CHEBI:25521	alt_id	3	CHEBI
4	432	CHEBI:176839	is_a	7	CHEBI
5	432	CHEBI:25529	is_a	7	CHEBI
6	432	CHEBI:26416	is_a	7	CHEBI
7	432	CHEBI:15940	has_functional_parent	8	CHEBI
8	432	CHEBI:62913	has_role	10	CHEBI
9	432	CHEBI:25212	has_role	10	CHEBI
10	432	CHEBI:23357	has_role	10	CHEBI
11	432	CHEBI:22586	has_role	10	CHEBI
12	432	CHEBI:63726	has_role	10	CHEBI
13	432	CHEBI:61115	has_role	10	CHEBI
14	432	CHEBI:67079	has_role	10	CHEBI
15	432	CHEBI:71181	has_role	10	CHEBI
16	432	CHEBI:75772	has_role	10	CHEBI
17	432	CHEBI:76971	has_role	10	CHEBI
18	432	CHEBI:75771	has_role	10	CHEBI
19	432	CHEBI:84087	has_role	10	CHEBI
20	432	CHEBI:176497	has_role	10	CHEBI
21	432	KEGG:C00153	external_id	4	KEGG
22	432	CAS:98-92-0	external_id	4	CAS
23	432	PDBeChem:NCA	external_id	4	PDBECHEM
24	432	Gmelin:3336	external_id	4	GMELIN
25	432	Beilstein:383619	external_id	4	BEILSTEIN
26	432	Wikipedia:Nicotinamide	external_id	4	WIKIPEDIA
27	432	DrugBank:DB02701	external_id	4	DRUGBANK
28	432	HMDB:HMDB0001406	external_id	4	HMDB
29	432	Reaxys:383619	external_id	4	REAXYS
30	432	PubMed:11355130	external_id	4	PUBMED
31	432	PubMed:15780941	external_id	4	PUBMED
32	432	PubMed:14871431	external_id	4	PUBMED
33	432	PubMed:14729974	external_id	4	PUBMED
34	432	PubMed:19539713	external_id	4	PUBMED
35	432	PubMed:17129213	external_id	4	PUBMED
36	432	PubMed:17021258	external_id	4	PUBMED
37	432	PubMed:16871361	external_id	4	PUBMED
38	432	PubMed:12890690	external_id	4	PUBMED
39	432	PubMed:12782109	external_id	4	PUBMED
40	432	PubMed:12519385	external_id	4	PUBMED
41	432	PubMed:18234191	external_id	4	PUBMED
42	432	PubMed:15995937	external_id	4	PUBMED
43	432	PubMed:18389009	external_id	4	PUBMED
44	432	PubMed:18514428	external_id	4	PUBMED
45	432	PubMed:12014919	external_id	4	PUBMED
46	432	PubMed:18373238	external_id	4	PUBMED
47	432	PubMed:22361740	external_id	4	PUBMED
48	432	PubMed:22770225	external_id	4	PUBMED
49	432	KEGG:D00036	external_id	4	KEGG
50	432	MetaCyc:NIACINAMIDE	external_id	4	METACYC
51	432	PubMed:18930755	external_id	4	PUBMED
52	432	PubMed:18987186	external_id	4	PUBMED
53	432	PubMed:18368629	external_id	4	PUBMED
54	432	PubMed:8620561	external_id	4	PUBMED
55	432	PubMed:10884473	external_id	4	PUBMED
56	432	PubMed:18316796	external_id	4	PUBMED
57	432	PubMed:19544437	external_id	4	PUBMED
58	432	PubMed:15497767	external_id	4	PUBMED
59	432	PubMed:21891976	external_id	4	PUBMED
60	432	PubMed:22232263	external_id	4	PUBMED
61	432	PubMed:23047329	external_id	4	PUBMED
62	432	PubMed:23043891	external_id	4	PUBMED
63	432	PubMed:21918528	external_id	4	PUBMED
64	432	PubMed:22281243	external_id	4	PUBMED
65	432	PubMed:22543086	external_id	4	PUBMED
66	432	PubMed:22359146	external_id	4	PUBMED
67	432	PubMed:22763693	external_id	4	PUBMED
68	432	PubMed:22407380	external_id	4	PUBMED
69	432	PubMed:22067079	external_id	4	PUBMED
70	432	PubMed:21503886	external_id	4	PUBMED
71	432	PubMed:22699421	external_id	4	PUBMED
72	432	PubMed:23028781	external_id	4	PUBMED
73	432	PubMed:22536229	external_id	4	PUBMED
74	432	PubMed:22160932	external_id	4	PUBMED
75	432	PubMed:23016598	external_id	4	PUBMED
76	432	PubMed:22207684	external_id	4	PUBMED
77	432	PubMed:22709272	external_id	4	PUBMED
78	432	PubMed:21926578	external_id	4	PUBMED
79	432	PubMed:22456321	external_id	4	PUBMED
80	432	KNApSAcK:C00000209	external_id	4	KNAPSACK
81	432	Patent:US2904552	external_id	4	PATENT
82	432	PubMed:24635573	external_id	4	PUBMED
83	432	Patent:US2993051	external_id	4	PATENT
84	432	PubMed:25561219	external_id	4	PUBMED
85	432	PubMed:25504347	external_id	4	PUBMED
86	432	PubMed:24559077	external_id	4	PUBMED
87	432	PubMed:24027187	external_id	4	PUBMED
88	432	PubMed:12487919	external_id	4	PUBMED
89	432	PubMed:9518388	external_id	4	PUBMED
90	432	PubMed:16766489	external_id	4	PUBMED
91	432	PubMed:16029679	external_id	4	PUBMED
92	432	PubMed:12709297	external_id	4	PUBMED
93	432	PubMed:15834926	external_id	4	PUBMED
94	432	PubMed:15563975	external_id	4	PUBMED
95	432	PubMed:19212411	external_id	4	PUBMED
96	432	PubMed:22626821	external_id	4	PUBMED
97	432	PubMed:16209160	external_id	4	PUBMED
98	432	PubMed:11814060	external_id	4	PUBMED
99	432	PubMed:8767167	external_id	4	PUBMED
100	432	PubMed:2026685	external_id	4	PUBMED
101	432	PubMed:16596767	external_id	4	PUBMED
102	432	PubMed:15807725	external_id	4	PUBMED
103	432	PubMed:14757966	external_id	4	PUBMED
104	432	LINCS:LSM-5428	external_id	4	LINCS
105	432	DrugCentral:1906	external_id	4	DRUGCENTRAL
106	432	FooDB:FDB012485	external_id	4	FOODB
107	432	PubMed:33471934	external_id	4	PUBMED
108	432	PubMed:33196157	external_id	4	PUBMED
109	432	PubMed:31710686	external_id	4	PUBMED
110	432	PubMed:32249824	external_id	4	PUBMED
111	432	PubMed:24077178	external_id	4	PUBMED
112	432	CHEBI:17154	true_node	0	CHEBI
0	442	CHEBI:14684	alt_id	3	CHEBI
1	442	CHEBI:25663	alt_id	3	CHEBI
2	442	CHEBI:132944	is_a	7	CHEBI
3	442	CHEBI:76971	has_role	10	CHEBI
4	442	CHEBI:76924	has_role	10	CHEBI
5	442	CHEBI:75772	has_role	10	CHEBI
6	442	CHEBI:16196	is_conjugate_base_of	11	CHEBI
7	442	Gmelin:344067	external_id	4	GMELIN
8	442	CAS:115-06-0	external_id	4	CAS
9	442	Beilstein:1913148	external_id	4	BEILSTEIN
10	442	Reaxys:1913148	external_id	4	REAXYS
11	442	PubMed:12429352	external_id	4	PUBMED
12	442	CHEBI:30823	true_node	0	CHEBI
0	443	CHEBI:139567	is_a	7	CHEBI
1	443	CHEBI:15534	is_conjugate_base_of	11	CHEBI
2	443	CHEBI:77746	has_role	10	CHEBI
3	443	CHEBI:75772	has_role	10	CHEBI
4	443	MetaCyc:OLEOYL-COA	external_id	4	METACYC
5	443	CHEBI:57387	true_node	0	CHEBI
0	444	CHEBI:46912	is_a	7	CHEBI
1	444	CHEBI:62031	is_a	7	CHEBI
2	444	CHEBI:44667	is_conjugate_base_of	11	CHEBI
3	444	CHEBI:15729	is_conjugate_acid_of	12	CHEBI
4	444	CHEBI:46911	true_node	0	CHEBI
0	445	CHEBI:25719	alt_id	3	CHEBI
1	445	CHEBI:14698	alt_id	3	CHEBI
2	445	CHEBI:38316	is_a	7	CHEBI
3	445	CHEBI:17568	has_functional_parent	8	CHEBI
4	445	CHEBI:16742	is_conjugate_base_of	11	CHEBI
5	445	CHEBI:77746	has_role	10	CHEBI
6	445	CHEBI:75772	has_role	10	CHEBI
7	445	Gmelin:464718	external_id	4	GMELIN
8	445	Beilstein:3651747	external_id	4	BEILSTEIN
9	445	CAS:73-97-2	external_id	4	CAS
10	445	CHEBI:30839	true_node	0	CHEBI
0	446	CHEBI:58945	is_a	7	CHEBI
1	446	CHEBI:15842	is_conjugate_base_of	11	CHEBI
2	446	CHEBI:77746	has_role	10	CHEBI
3	446	CHEBI:75772	has_role	10	CHEBI
4	446	Beilstein:10604117	external_id	4	BEILSTEIN
5	446	Gmelin:492529	external_id	4	GMELIN
6	446	CHEBI:57538	true_node	0	CHEBI
0	447	CHEBI:24958	alt_id	3	CHEBI
1	447	CHEBI:25731	alt_id	3	CHEBI
2	447	CHEBI:14703	alt_id	3	CHEBI
3	447	CHEBI:12820	alt_id	3	CHEBI
4	447	CHEBI:61336	is_a	7	CHEBI
5	447	CHEBI:133294	is_a	7	CHEBI
6	447	CHEBI:30031	has_functional_parent	8	CHEBI
7	447	CHEBI:77746	has_role	10	CHEBI
8	447	CHEBI:75772	has_role	10	CHEBI
9	447	CHEBI:30744	is_conjugate_base_of	11	CHEBI
10	447	KEGG:C00036	external_id	4	KEGG
11	447	Gmelin:1242579	external_id	4	GMELIN
12	447	CAS:149-63-3	external_id	4	CAS
13	447	Beilstein:3605372	external_id	4	BEILSTEIN
14	447	Reaxys:3605372	external_id	4	REAXYS
15	447	MetaCyc:OXALACETIC_ACID	external_id	4	METACYC
16	447	PubMed:21185899	external_id	4	PUBMED
17	447	PubMed:21178163	external_id	4	PUBMED
18	447	PubMed:21434608	external_id	4	PUBMED
19	447	PubMed:21175886	external_id	4	PUBMED
20	447	PubMed:21495723	external_id	4	PUBMED
21	447	PubMed:21098488	external_id	4	PUBMED
22	447	PubMed:21745184	external_id	4	PUBMED
23	447	PubMed:19793063	external_id	4	PUBMED
24	447	CHEBI:16452	true_node	0	CHEBI
0	448	CHEBI:60334	is_a	7	CHEBI
1	448	CHEBI:17858	is_conjugate_base_of	11	CHEBI
2	448	CHEBI:77746	has_role	10	CHEBI
3	448	CHEBI:75772	has_role	10	CHEBI
4	448	Reaxys:16716416	external_id	4	REAXYS
5	448	CHEBI:58297	true_node	0	CHEBI
0	449	CHEBI:35238	is_a	7	CHEBI
1	449	CHEBI:17780	is_tautomer_of	5	CHEBI
2	449	CHEBI:58266	true_node	0	CHEBI
0	452	CHEBI:25836	alt_id	3	CHEBI
1	452	CHEBI:7897	alt_id	3	CHEBI
2	452	CHEBI:44696	alt_id	3	CHEBI
3	452	CHEBI:72004	is_a	7	CHEBI
4	452	CHEBI:32372	is_conjugate_acid_of	12	CHEBI
5	452	CHEBI:78444	has_role	10	CHEBI
6	452	CHEBI:83038	has_role	10	CHEBI
7	452	CHEBI:85234	has_role	10	CHEBI
8	452	CHEBI:84735	has_role	10	CHEBI
9	452	CHEBI:76971	has_role	10	CHEBI
10	452	CAS:373-49-9	external_id	4	CAS
11	452	KEGG:C08362	external_id	4	KEGG
12	452	PDBeChem:PAM	external_id	4	PDBECHEM
13	452	Beilstein:1725389	external_id	4	BEILSTEIN
14	452	LIPIDMAPS:LMFA01030056	external_id	4	LIPIDMAPS
15	452	DrugBank:DB04257	external_id	4	DRUGBANK
16	452	PubMed:19761868	external_id	4	PUBMED
17	452	KNApSAcK:C00001234	external_id	4	KNAPSACK
18	452	KNApSAcK:C00029354	external_id	4	KNAPSACK
19	452	PubMed:24362891	external_id	4	PUBMED
20	452	HMDB:HMDB0003229	external_id	4	HMDB
21	452	Reaxys:1725389	external_id	4	REAXYS
22	452	CHEBI:28716	true_node	0	CHEBI
